EIN2,F9_00_ORG_NAME_L1,F9_00_ORG_ADDR_CITY,F9_00_ORG_ADDR_STATE,F9_08_REV_PROG_DESC
EIN-55-0765059,MAIN STREET APARTMENTS CORP,HUNTINGTON,WV,531110.0
EIN-55-0767169,MONTGOMERY MEDCORP INC,MONTGOMERY,WV,621110.0
EIN-55-0768768,LINCOLN COUNTY FAMILY RESOURCE NETWORK INC,WEST HAMLIN,WV,713990.0
EIN-55-0768996,VANDALIA HERITAGE FOUNDATION,FAIRMONT,WV,900099.0
EIN-55-0770487,ARTS MONONGAHELA INC,MORGANTOWN,WV,711300.0
EIN-55-0771125,JOY SENIOR APARTMENTS INC,PETERSBURG,WV,531110.0
EIN-55-0772433,VETERANS ON THE RISE,WASHINGTON,DC,624100.0
EIN-55-0774753,ANIMAL CONTROL & WELFARE PROJECT,HINTON,WV,900099.0
EIN-55-0775859,FRIENDS OF DECKERS CREEK,DELLSLOW,WV,900099.0
EIN-55-0777051,THE CHILDRENS MUSEUM OF THE OHIO VALLEY INC,WHEELING,WV,713990.0
EIN-55-0777066,INDEPENDENT COLLEGE ENTERPRISE INC,CHARLESTON,WV,611710.0
EIN-55-0777401,WEST VIRGINIA INSTITUTE FOR SPIRITUALITY INC,CHARLESTON,WV,900099.0
EIN-55-0778290,STRAND THEATRE PRESERVATION SOCIETY,MOUNDSVILLE,WV,711110.0
EIN-55-0779195,CHILDLAW SERVICES INC,PRINCETON,WV,541100.0
EIN-55-0779739,WEST VIRGINIA UNIVERSITY MEDICAL CORPORATION,MORGANTOWN,WV,621110.0
EIN-55-0780538,CHESTNUT MANOR INC,WEIRTON,WV,531110.0
EIN-55-0780901,PLEASANTS COUNTY EMERGENCY AMUBULANCE AUTHORITY,SAINT MARYS,WV,621910.0
EIN-55-0781483,APPALACHIAN MOUNTAIN ADVOCATES INC,LEWISBURG,WV,541100.0
EIN-55-0783816,MCDOWELL COUNTY HOUSING ACTION NETWORK,WELCH,WV,531110.0
EIN-55-0790103,GREAT BURN STUDY GROUP,MISSOULA,MT,541900.0
EIN-55-0792302,CCIDC INC,ESCONDIDO,CA,541900.0
EIN-55-0794410,OPTOMETRIC GLAUCOMA SOCIETY,CHICAGO,IL,999999.0
EIN-55-0797265,CALIFORNIA STORMWATER QUALITY ASSOCIATION,REDONDO BEACH,CA,900099.0
EIN-55-0797286,NEUROCRITICAL CARE SOCIETY INC,CHICAGO,IL,611430.0
EIN-55-0799729,NORTHEAST FLORIDA HEALTH SERVICES INC,DELAND,FL,621400.0
EIN-55-0799898,TEAM PITTSBURGH,ALLISON PARK,PA,722300.0
EIN-55-0801348,HOPE FOR YOUTH INC,FRESNO,CA,623990.0
EIN-55-0802325,CAMP WA-JA-TO CORPORATION,LYONS,KS,721210.0
EIN-55-0807293,DELMAR KIWANIS FOUNDATION LTD,DELMAR,NY,900099.0
EIN-55-0807511,ABILITIES AT SAN JUAN INC,CLEARWATER,FL,900099.0
EIN-55-0809159,ILLINOIS CRITICAL ACCESS HOSPITAL NETWORK,PRINCETON,IL,900099.0
EIN-55-0809542,INDEPENDENCE COMMUNITIES INC,CONROE,TX,531110.0
EIN-55-0809688,KITTY HARBOR INC,JEWETT CITY,CT,999999.0
EIN-55-0810709,FOUNDATION FOR PEACE,KNG OF PRUSSA,PA,900099.0
EIN-55-0811350,AHLULBAIT FOUNDATION INC,LILBURN,GA,611710.0
EIN-55-0813533,ST PHILIPS CHILD DEVELOPMENT CENTER,WASHINGTON,DC,624410.0
EIN-55-0817692,NEW LIFE HOUSE,CHARLOTTE,NC,532000.0
EIN-55-0818435,MAHOOSUC KIDS ASSOCIATION INC,BETHEL,ME,624410.0
EIN-55-0821471,MULTIPLE SCLEROSIS CENTER OF GEORGIA INC,ATLANTA,GA,900099.0
EIN-55-0821968,RED BULL THEATER INC,NEW YORK,NY,711110.0
EIN-55-0830629,FAMILY PROMISE OF SOUTHWEST NEW JERSEY A NJ NONPROFIT CORPORATION,GLASSBORO,NJ,624100.0
EIN-55-0831957,BLACK MOUNTAIN OF MAINE,RUMFORD,ME,713990.0
EIN-55-0835181,FAMILY CARE OPTIONS INC,CELINA,OH,623990.0
EIN-55-0835528,WITHERSPOON INSTITUTE INC,PRINCETON,NJ,511190.0
EIN-55-0838185,SOUTH ROME REDEVELOPMENT CORPORATION,ROME,GA,531390.0
EIN-55-0844632,SAJA GROUP INC,ATLANTA,GA,611710.0
EIN-55-0846655,ALTERNATIVE TREATMENT & REHABILITATION SERVICES INC,MIAMI,FL,624310.0
EIN-55-0848113,WISCONSIN COLLABORTIVE HEALTHCARE QUALITY INC,MADISON,WI,541900.0
EIN-55-0848919,SACRED HEART VILLA ASSISTED LIVING COMMUNITY,READING,PA,624200.0
EIN-55-0851769,PHELPS COMMUNITY CENTER INC,PHELPS,NY,713900.0
EIN-55-0855059,OUTER BANKS DARE CHALLENGE INC,WANCHESE,NC,624200.0
EIN-55-0855326,OZARK EMPIRE FAIR FOUNDATION,SPRINGFIELD,MO,900099.0
EIN-55-0856711,HIRAM LICENSED HOME CARE COMPANY,UTICA,NY,621610.0
EIN-55-0860403,HOGAR HISPANO INC,WASHINGTON,DC,900099.0
EIN-55-0860678,OAK HILL APARTMENTS INC,RALEIGH,NC,623990.0
EIN-55-0862771,NORTHWEST ESTATES 811,SPOKANE,WA,531110.0
EIN-55-0863996,MEETING PLACE ONE INC,MORGANTON,NC,900099.0
EIN-55-0865759,COLLINS FAMILY PLANNING CLINIC,FORT WORTH,TX,621410.0
EIN-55-0867350,LOS ANGELES SWIM CLUB,CALABASAS,CA,713990.0
EIN-55-0868764,LOGAN COUNTY HUMANE SOCIETY,STERLING,CO,900099.0
EIN-55-0869073,POMPANO PIRANHAS INC,POMPANO BEACH,FL,999999.0
EIN-55-0870225,HEART VALVE SOCIETY,BEVERLY,MA,611430.0
EIN-55-0872996,GWINNETT AQUATICS INC,ATLANTA,GA,711211.0
EIN-55-0873041,ROARING FORK VALLEY EARLY LEARNING FUND,GLENWOOD SPGS,CO,611710.0
EIN-55-0873345,NORTH EAST RESEARCH AND EDUCATION NETWORK INC,N KINGSTOWN,RI,517000.0
EIN-55-0874182,SISTERS OF THE ADORATION CORP,DANIELSON,CT,621990.0
EIN-55-0878106,PTSA CONNECTICUT CONGRESS,NEW HAVEN,CT,611710.0
EIN-55-0878964,MARIS GROVE INC,GLEN MILLS,PA,623311.0
EIN-55-0882599,OLDER ADULTS TECHNOLOGY SERVICES INC,BROOKLYN,NY,611420.0
EIN-55-0883350,NCPACA FOUNDATION INC,NEW YORK,NY,900099.0
EIN-55-0885011,KOINONIA CHRISTIAN CAMP AND RETREAT CENTER CORP,CLE ELUM,WA,713990.0
EIN-55-0887446,COUNTRY DANCE & SONG SOCIETY INC,CORNISH,ME,711320.0
EIN-55-0888960,INTERNATIONAL PARTNERS CASSIE STERN MEMORIAL INC,SILVER SPRING,MD,900099.0
EIN-55-0897732,ST MICHAELS HARBOUR INC,HERMITAGE,PA,900099.0
EIN-55-0901127,ST CLOUD VILLAS PHASE II INC,KISSIMMEE,FL,532000.0
EIN-55-0901293,KELBERMAN CENTER INC,UTICA,NY,624100.0
EIN-55-0914744,HANDICAP INTERNATIONAL,SILVER SPRING,MD,900099.0
EIN-55-6001043,CHURCH OF GOD 7TH DAY 79 WATER STREET,SALEM,WV,451211.0
EIN-55-6023559,FAIRMONT STATE FOUNDATION INC,FAIRMONT,WV,611710.0
EIN-55-6024609,TERRA ALTA VOLUNTEER FIRE DEPARTMENT INC,TERRA ALTA,WV,624100.0
EIN-55-6024678,TUNNELTON VOLUNTEER FIRE DEPT,TUNNELTON,WV,900099.0
EIN-55-6024725,UNITED WAY OF THE EASTERN PANHANDLE INC,MARTINSBURG,WV,624200.0
EIN-55-6025609,PRIDE COMMUNITY SERVICES INC,LOGAN,WV,900099.0
EIN-55-6026852,BLUEFIELD RESCUE SQUAD INC,BLUEFIELD,WV,621910.0
EIN-55-6028466,HEALTHCARE EDUCATION FOUNDATION OF WEST VIRGINIA,CHARLESTON,WV,900099.0
EIN-55-6029431,HARRISON COUNTY EMERGENCY SQUAD INC,CLARKSBURG,WV,621910.0
EIN-55-6029613,WEST VIRGINIA HOMES INC,COLUMBUS,OH,531110.0
EIN-55-6029616,MOUNTAIN MISSION INC WELFARE ACCT,CHARLESTON,WV,453310.0
EIN-56-0223180,IREDELL COUNTY RESCUE SQUAD INC,STATESVILLE,NC,621910.0
EIN-56-0341912,SOUTHWEST ATHLETICS INC,CLEMMONS,NC,713990.0
EIN-56-0474967,SOUTHERN HIGHLAND HANDICRAFT GUILD INC,ASHEVILLE,NC,453220.0
EIN-56-0529937,BOY SCOUTS OF AMERICA,ASHEVILLE,NC,713990.0
EIN-56-0529939,BRIGADE BOYS & GIRLS CLUB INC,WILMINGTON,NC,624110.0
EIN-56-0529941,BOY SCOUTS OF AMERICA,WILMINGTON,NC,900099.0
EIN-56-0529946,CHILDRENS HOME SOCIETY OF NORTH CAROLINA INC,GREENSBORO,NC,624100.0
EIN-56-0529948,UNITED WAY OF CENTRAL CAROLINAS INC,CHARLOTTE,NC,900099.0
EIN-56-0529956,MASONIC AND EASTERN STAR HOME,GREENSBORO,NC,623000.0
EIN-56-0529957,BOY SCOUTS OF AMERICA,CHARLOTTE,NC,900099.0
EIN-56-0529967,SAFE ALLIANCE INC,CHARLOTTE,NC,624100.0
EIN-56-0529972,GARDNER-WEBB UNIVERSITY,BOILING SPGS,NC,900099.0
EIN-56-0529976,BLUE RIDGE HEALTHCARE HOSPITALS INC,MORGANTON,NC,621400.0
EIN-56-0529991,BOY SCOUTS OF AMERICA,GASTONIA,NC,900099.0
EIN-56-0532132,BOY SCOUTS OF AMERICA,ALBEMARLE,NC,900099.0
EIN-56-0532317,YOUNG MENS CHRISTIAN ASSOCIATION OF SOUTHEASTERN NORTH CAROLINA INC,WILMINGTON,NC,713940.0
EIN-56-0543231,CHILD EVANGELISM FELLOWSHIP INC,GARNER,NC,624100.0
EIN-56-0543243,YOUNG MENS CHRISTIAN ASSOCIATION OF GREENSBORO INC,GREENSBORO,NC,611710.0
EIN-56-0543246,FLETCHER HOSPITAL INC,HENDERSONVLLE,NC,622110.0
EIN-56-0543259,BOY SCOUTS OF AMERICA,GOLDSBORO,NC,900099.0
EIN-56-0547461,LAKE JUNALUSKA ASSEMBLY INC,LK JUNALUSKA,NC,900099.0
EIN-56-0547462,ALDERSGATE UNITED METHODIST RETIREMENT COMMUNITY INC,CHARLOTTE,NC,623000.0
EIN-56-0547479,ROWAN REGIONAL MEDICAL CENTER INC,WINSTON SALEM,NC,622110.0
EIN-56-0547497,BIBLICAL RECORDER INCORPORATED,CARY,NC,511120.0
EIN-56-0547524,SIPES ORCHARD HOME,CONOVER,NC,623990.0
EIN-56-0552780,JOHN C CAMPBELL FOLK SCHOOL,BRASSTOWN,NC,900099.0
EIN-56-0554230,PRESBYTERIAN HOSPITAL,WINSTON SALEM,NC,622110.0
EIN-56-0556762,WAYNE COUNTY MEMORIAL ASSOCIATION INC,GOLDSBORO,NC,713990.0
EIN-56-0563842,GIRL SCOUTS HORNETS NEST COUNCIL,CHARLOTTE,NC,900099.0
EIN-56-0564547,UNITED WAY OF NORTH CAROLINA,CARY,NC,900099.0
EIN-56-0579600,YOUNG WOMENS CHRISTIAN ASSOCIATION OF HIGH POINT NC INC,HIGH POINT,NC,624100.0
EIN-56-0582029,LANIER LIBRARY ASSN INC,TRYON,NC,900099.0
EIN-56-0587289,OLD SALEM INCORPORATED,WINSTON SALEM,NC,900099.0
EIN-56-0588474,GOODWILL INDUSTRIES OF NW NORTH CAROLINA INC,WINSTON SALEM,NC,561300.0
EIN-56-0590726,PINECROFT SEDGEFIELD FIRE DISTRICT INC,GREENSBORO,NC,624200.0
EIN-56-0603900,ASHE MEMORIAL HOSPITAL INC,JEFFERSON,NC,623000.0
EIN-56-0603924,MASONIC HOME FOR CHILDREN AT OXFORD,OXFORD,NC,323100.0
EIN-56-0615187,CHRIST SCHOOL INC,ARDEN,NC,611110.0
EIN-56-0621073,CARE RING INC,CHARLOTTE,NC,900099.0
EIN-56-0623935,CHARLOTTE COUNTRY DAY SCHOOL,CHARLOTTE,NC,611710.0
EIN-56-0623948,PENLAND SCHOOL OF CRAFT,PENLAND,NC,611610.0
EIN-56-0629334,NATIONAL SOCIETY OF THE COLONIAL DAMES OF AMER IN THE STATE OF NC,WILMINGTON,NC,611600.0
EIN-56-0629340,GREENSBORO HISTORICAL MUSEUM INC,GREENSBORO,NC,900099.0
EIN-56-0636247,COMMUNITY BOYS & GIRLS CLUB,WILMINGTON,NC,611710.0
EIN-56-0636250,NOVANT HEALTH THOMASVILLE MEDICAL CENTER LLC,WINSTON SALEM,NC,622110.0
EIN-56-0636251,FREE WILL BAPTIST CHILDRENS HOME INC,MIDDLESEX,NC,611710.0
EIN-56-0662726,RALEIGH LITTLE THEATRE,RALEIGH,NC,711110.0
EIN-56-0668555,UNITED WAY OF GREATER GREENSBORO INC,GREENSBORO,NC,518210.0
EIN-56-0672085,JUNIOR ACHIEVEMENT OF CENTRAL CAROLINAS,CHARLOTTE,NC,611710.0
EIN-56-0672972,CAMP LINN HAVEN INC,CONOVER,NC,900099.0
EIN-56-0706005,TRYON RIDING & HUNT CLUB INC,TRYON,NC,711210.0
EIN-56-0713063,NORTH CAROLINA CIRCLE OF KINGS DAUGHTERS AND SONS INCORPORATED,DURHAM,NC,611710.0
EIN-56-0715171,NATIONAL AMBUCS INC,HIGH POINT,NC,624100.0
EIN-56-0729350,BREVARD MUSIC CENTER INCORPORATED,BREVARD,NC,611600.0
EIN-56-0733452,IRENE WORTHAM CENTER INC,ASHEVILLE,NC,623000.0
EIN-56-0750913,CHARLOTTE CHRISTIAN SCHOOL,CHARLOTTE,NC,611600.0
EIN-56-0751151,ALAMANCE COUNTY ARTS COUNCIL INC,GRAHAM,NC,711130.0
EIN-56-0773039,NORTH CAROLINA HEALTHCARE FOUNDATION INC,CARY,NC,621300.0
EIN-56-0776248,MENTAL HEALTH ASSOCIATION OF FORSYTH COUNTY,WINSTON SALEM,NC,900099.0
EIN-56-0794933,BLUE RIDGE COMMUNITY HEALTH SERVICES INC,HENDERSONVLLE,NC,621111.0
EIN-56-0796529,CAPE FEAR NETWORK OF BAPTIST CHURCHES,WILMINGTON,NC,900099.0
EIN-56-0797521,LAKE LOGAN EPISCOPAL CENTER,CANTON,NC,721310.0
EIN-56-0797945,ROWAN COUNTY AGRICULTURE & INDUSTRIAL FAIR ASSOC INC,SALISBURY,NC,713990.0
EIN-56-0812935,GIVEN MEMORIAL LIBRARY,PINEHURST,NC,900099.0
EIN-56-0819493,HICKORY COMMUNITY THEATRE INC,HICKORY,NC,711110.0
EIN-56-0840196,SALISBURY ROWAN COMMUNITY ACTION AGENCY INC,SALISBURY,NC,624110.0
EIN-56-0844639,GOODWILL INDUSTRIES OF THE SOUTHERN PIEDMONT INC,CHARLOTTE,NC,453310.0
EIN-56-0845795,ACTION PATHWAYS INC,FAYETTEVILLE,NC,624410.0
EIN-56-0849318,ALBEMARLE EDUCATIONAL FOUNDATION INC,ELIZABETH CTY,NC,611600.0
EIN-56-0850156,TRYON GARDEN CLUB INC,TRYON,NC,713990.0
EIN-56-0857800,BLUE RIDGE OPPORTUNITY COMMISSION INC,N WILKESBORO,NC,611600.0
EIN-56-0858562,DURHAM EXCHANGE CLUB INDUSTRIES INC,DURHAM,NC,624310.0
EIN-56-0860841,I CARE INC,STATESVILLE,NC,721000.0
EIN-56-0862112,AUXILIARY OF FORSYTH MEMORIAL HOSPITAL INC,WINSTON SALEM,NC,541921.0
EIN-56-0863248,TRANSYLVANIA ASSOCIATION FOR DISABLED CITIZENS,BREVARD,NC,623990.0
EIN-56-0863474,GUILFORD CHILD DEVELOPMENT,GREENSBORO,NC,624100.0
EIN-56-0883684,MOSAIC DEVELOPMENT GROUP INC,CHARLOTTE,NC,531390.0
EIN-56-0890711,ROWAN VOCATIONAL OPPORTUNITIES INC,SALISBURY,NC,624310.0
EIN-56-0891408,HUMANE SOCIETY OF MOORE COUNTY INC,SOUTHERN PNES,NC,900099.0
EIN-56-0893174,HAWFIELDS PRESBYTERIAN CHILD CARE & DEVELOPMENT CENTER INCORPORATED,MEBANE,NC,624410.0
EIN-56-0898262,LEE COUNTY INDUSTRIES INC,SANFORD,NC,900099.0
EIN-56-0906348,PUNGO CHRISTIAN ACADEMY INC,BELHAVEN,NC,611110.0
EIN-56-0927694,BOYS & GIRLS CLUBS OF THE COASTAL PLAIN INC,WINTERVILLE,NC,624110.0
EIN-56-0928089,FORSYTH MEMORIAL HOSPITAL INC,WINSTON SALEM,NC,622110.0
EIN-56-0928743,YMCA OF CATAWBA VALLEY,HICKORY,NC,900099.0
EIN-56-0933694,WILKES DAY CARE ASSOCIATION INC,WILKESBORO,NC,624410.0
EIN-56-0934855,GREATER HICKORY COOPERATIVE CHRISTIAN MINISTRY,HICKORY,NC,624100.0
EIN-56-0936674,HENDERSON COUNTY COUNCIL ON AGING INC,HENDERSONVLLE,NC,624210.0
EIN-56-0936909,CAROBELL INC,HUBERT,NC,623000.0
EIN-56-0938355,J T HAIRSTON MEMORIAL APARTMENTS INC,GREENSBORO,NC,531110.0
EIN-56-0939043,THALIAN ASSOCIATION OF WILMINGTON INC,WILMINGTON,NC,711110.0
EIN-56-0940895,UPPER CLEVELAND RESCUE SQUAD INC,LAWNDALE,NC,621910.0
EIN-56-0942846,UNITED WAY OF WILKES COUNTY INC,NORTH WILKESBORO,NC,531120.0
EIN-56-0944327,MUSEUM OF THE CHEROKEE INDIAN,CHEROKEE,NC,713990.0
EIN-56-0946753,EASTERN CATAWBA COOPERATIVE CHRISTIAN MINISTRY INC,NEWTON,NC,624200.0
EIN-56-0946889,TRYON ARTS AND CRAFTS INC,TRYON,NC,611600.0
EIN-56-0952737,PIEDMONT HEALTH SERVICES INC,CHAPEL HILL,NC,621400.0
EIN-56-0953873,CHRISTIAN COMMUNITY IN ACTION,CARY,NC,448000.0
EIN-56-0954816,ASBERRY COURTS INC,GREENSBORO,NC,531110.0
EIN-56-0988222,RESIDENTIAL TREATMENT SERVICES OF ALAMANCE INC,BURLINGTON,NC,623990.0
EIN-56-0990583,REAL CRISIS INTERVENTION INC,GREENVILLE,NC,624100.0
EIN-56-0991340,WESTAREA VOLUNTEER FIRE DEPARTMENT INC,LINDEN,NC,900099.0
EIN-56-0994323,RALPH SCOTT LIFESERVICES INC,BURLINGTON,NC,623000.0
EIN-56-0995114,SOUTHEASTERN COUNCIL OF FOUNDATIONS INC,ATLANTA,GA,900099.0
EIN-56-1009730,ASSOCIATION OF FARMWORKER OPPORTUNITY PROGRAMS AFOP,WASHINGTON,DC,813990.0
EIN-56-1010584,SPRUCE PINE MONTESSORI SCHOOL INC,SPRUCE PINE,NC,611600.0
EIN-56-1010615,YOKEFELLOW MINISTRY OF GREATER STATESVILLE,STATESVILLE,NC,453310.0
EIN-56-1013067,ALAMANCE COMMUNITY FIRE DISTRICT INC,GREENSBORO,NC,624200.0
EIN-56-1014180,WING HAVEN FOUNDATION INCORPORATED,CHARLOTTE,NC,712130.0
EIN-56-1018627,NORTH CAROLINA THEATRE CONFERENCE,GREENSBORO,NC,711190.0
EIN-56-1030908,RAINBOW SOCCER LTD,CHAPEL HILL,NC,713990.0
EIN-56-1035333,LEGACY HUMAN SERVICES INC,HENDERSON,NC,621990.0
EIN-56-1052180,HORIZONS RESIDENTIAL CARE CENTER INC,RURAL HALL,NC,623990.0
EIN-56-1056077,CONSUMER CREDIT COUNSELING SERVICE OF WESTERN NORTH CAROLINA INC,ASHEVILLE,NC,541990.0
EIN-56-1057811,G W HOLLAND HOUSING CORPORATION,MATTHEWS,NC,531110.0
EIN-56-1058563,TRINITY BUILDING CORPORATION,MATTHEWS,NC,531110.0
EIN-56-1060074,EPSILON PI TAU INC,BOWLING GREEN,OH,541900.0
EIN-56-1062475,SECAC,WILMINGTON,DE,561000.0
EIN-56-1063207,HENDERSONVILLE SYMPHONY ORCHESTRA INC,HENDERSONVILLE,NC,711300.0
EIN-56-1065000,INDUSTRIAL OPPORTUNITIES,ANDREWS,NC,624310.0
EIN-56-1066984,SOUTH MOUNTAINS CHRISTIAN YOUTH CAMP,BOSTIC,NC,900099.0
EIN-56-1072874,NORTH CAROLINA THEATRE,RALEIGH,NC,711110.0
EIN-56-1073440,CATAWBA SCIENCE CENTER INC,HICKORY,NC,900099.0
EIN-56-1074327,MOUNTAIN AREA RESIDENTIAL FACILITY INC,ASHEVILLE,NC,623000.0
EIN-56-1081959,NORTH CAROLINA MUSIC EDUCATORS ASSOCIATION,RALEIGH,NC,611710.0
EIN-56-1082675,FAYETTEVILLE AREA HEALTH EDUCATION FOUNDATION INC,FAYETTEVILLE,NC,621110.0
EIN-56-1084260,CHATHAM COUNTY COUNCIL ON AGING INC,PITTSBORO,NC,900099.0
EIN-56-1085131,DHIC INC,RALEIGH,NC,531110.0
EIN-56-1085503,PERSON COUNTY GROUP HOME INC,ROXBORO,NC,623000.0
EIN-56-1088116,ACTION INSTITUTE NC,CHARLOTTE,NC,900099.0
EIN-56-1089285,WATAUGA OPPORTUNITIES INC,BOONE,NC,900099.0
EIN-56-1119913,NEBO VOLUNTEER FIRE DEPARTMENT INC,NEBO,NC,900099.0
EIN-56-1120480,EAST ROCKINGHAM FIRE DEPARTMENT INC,ROCKINGHAM,NC,900099.0
EIN-56-1122208,GASTON COUNTY MUSEUM OF ART & HISTORY,DALLAS,NC,712110.0
EIN-56-1124741,UNITED RESEARCH INC,BLACK MTN,NC,611710.0
EIN-56-1128063,ARC OF HAYWOOD COUNTY INC,WAYNESVILLE,NC,623990.0
EIN-56-1129842,PRESBYTERIAN COUNSELING CENTER OF GREENSBORO,GREENSBORO,NC,624100.0
EIN-56-1134204,ASSOCIATION FOR THE PRESERVATION OF THE ENO RIVER VALLEY INC,DURHAM,NC,900099.0
EIN-56-1136423,BENCHMARKS,RALEIGH,NC,624190.0
EIN-56-1142756,THE CAROLINAS CHAPTER OF THE AMERICAN CONCRETE INSTITUTE INC,CHAPIN,SC,541900.0
EIN-56-1144769,HICKORY MUSEUM OF ART INC,HICKORY,NC,712110.0
EIN-56-1146351,HAYWOOD COUNTY RESCUE SQUAD INC,WAYNESVILLE,NC,900004.0
EIN-56-1148372,LEGAL SERVICES OF NC INC,RALEIGH,NC,531120.0
EIN-56-1152263,ARBOR ACRES UNITED METHODIST RETIREMENT COMMUNITY INC,WINSTON SALEM,NC,623000.0
EIN-56-1152851,HIGH POINT COMMUNITY THEATRE INC,HIGH POINT,NC,711110.0
EIN-56-1153323,GREATER PIEDMONT CHALLENGE TEEN CHALLANGE INC,GREENSBORO,NC,900099.0
EIN-56-1158621,WILKES COUNTY ADULT DEVELOPMENTAL ACTIVITY PROGRAM INC,N WILKESBORO,NC,624310.0
EIN-56-1162951,FLAT BRANCH VOLUNTEER FIRE DEPT,BUNNLEVEL,NC,900099.0
EIN-56-1171000,KOINONIA INC,LENOIR,NC,531110.0
EIN-56-1172942,CABARRUS MEALS ON WHEELS INC,CONCORD,NC,624210.0
EIN-56-1174538,EDWARD C SMITH CIVIC CENTER OF LEXINGTON INC,LEXINGTON,NC,711300.0
EIN-56-1175793,EBENEZER VOLUNTEER FIRE AND RESCUE DEPARTMENT INC,STATESVILLE,NC,900099.0
EIN-56-1177140,MONTESSORI SCHOOL OF DURHAM,DURHAM,NC,611110.0
EIN-56-1179547,THE CAROLINAS CENTER FOR HOSPICE AND END OF LIFE CARE,COLUMBIA,SC,900099.0
EIN-56-1181577,SENIOR RESOURCES OF GUILFORD,GREENSBORO,NC,624100.0
EIN-56-1187623,THE SUN PUBLISHING COMPANY,CHAPEL HILL,NC,511120.0
EIN-56-1188297,LINCOLN ECONOMIC DEVELOPMENT ASSOCIATION,LINCOLNTON,NC,900099.0
EIN-56-1189944,HOLLY SPRINGS SENIOR CITIZENS HOME INC,RUTHERFORDTON,NC,623000.0
EIN-56-1192344,CALDWELL ARTS COUNCIL INC,LENOIR,NC,711300.0
EIN-56-1195297,EDNEYVILLE VOLUNTEER FIRE RESCUE,HENDERSONVLLE,NC,900099.0
EIN-56-1195680,CATAWBA COUNTY ECONOMIC DEVELOPMENT CORPORATION,HICKORY,NC,525990.0
EIN-56-1196918,THORACIC SURGERY DIRECTORS ASSOCIATION,CHICAGO,IL,900099.0
EIN-56-1198669,MCDOWELL COUNTY RESCUE SQUAD & AMBULANCE INC,MARION,NC,621910.0
EIN-56-1198808,CARTERET COUNTY HUMANE SOCIETY INC,NEWPORT,NC,900099.0
EIN-56-1201496,FRIENDSHIP TRAYS INC,CHARLOTTE,NC,722210.0
EIN-56-1212691,HERITAGE BIBLE COLLEGE,DUNN,NC,611310.0
EIN-56-1215348,SILER CITY HOUSING CORPORATION,MONCURE,NC,531110.0
EIN-56-1216642,HIGHLAND-CASHIERS LAND TRUST INC,HIGHLANDS,NC,523991.0
EIN-56-1219017,HOSPICE & PALLIATIVE CARE CHARLOTTE REGION,CHARLOTTE,NC,623000.0
EIN-56-1220376,RONALD MCDONALD HOUSE OF DURHAM AND WAKE INC,DURHAM,NC,721110.0
EIN-56-1221194,KINDER-MOURN INC,CHARLOTTE,NC,624100.0
EIN-56-1224984,ALLEGHANY COUNTY COUNCIL ON AGING INC,SPARTA,NC,621610.0
EIN-56-1228779,HOSPICE OF WAKE COUNTY INC,RALEIGH,NC,900099.0
EIN-56-1236679,MCDOWELL HOUSING CORPORATION,WINSTONSALEM,NC,531110.0
EIN-56-1237173,GOLF COACHES ASSOCIATION OF AMERICA INC,NORMAN,OK,900099.0
EIN-56-1240212,NORTH WAKE COUNTY BASEBALL ASSOCIATION INC,WAKE FOREST,NC,713990.0
EIN-56-1240856,BAKERS VOLUNTEER FIRE & RESCUE DEPT,MONROE,NC,624200.0
EIN-56-1242526,CAROLINA CARING INC,NEWTON,NC,623990.0
EIN-56-1247570,DTH PUBLISHING CORPORATION,CHAPEL HILL,NC,511110.0
EIN-56-1249407,WESTERN CAROLINA RESCUE MINISTRIES INC,ASHEVILLE,NC,453310.0
EIN-56-1251293,DIVERSIFIED OPPORTUNITIES INC,WILSON,NC,624310.0
EIN-56-1252307,JUBILEE HOUSE COMMUNITY,MONROE,NC,900099.0
EIN-56-1257811,SWANNANOA VALLEY CHILD CARE COUNCIL INC,BLACK MOUNTAIN,NC,624410.0
EIN-56-1267225,BOONE TRAIL EMERGENCY SERVICES INC,MAMERS,NC,900099.0
EIN-56-1271172,NORTH CATAWBA FIRE-RESCUE DEPARTMENT INC,LENOIR,NC,621910.0
EIN-56-1271685,CENTER FOR COMMUNITY SELF-HELP,DURHAM,NC,522200.0
EIN-56-1271879,KINGS CREEK VOLUNTEER FIRE DEPT,LENOIR,NC,900099.0
EIN-56-1273974,HEMOPHILIA OF NORTH CAROLINA,MORRISVILLE,NC,900099.0
EIN-56-1275391,NORTH CAROLINA ADVANCED ENERGY CORPORATION,RALEIGH,NC,221000.0
EIN-56-1276633,OAK HILL FIRE AND RESCUE PROTECTION ASSOCIATION INC,MORGANTON,NC,922160.0
EIN-56-1287429,VISUAL ARTS EXCHANGE,RALEIGH,NC,711300.0
EIN-56-1292756,MARTIN COUNTY ARTS COUNCIL,WILLIAMSTON,NC,711190.0
EIN-56-1297962,PIEDMONT ORTHOPEDIC FOUNDATION,LYNCHBURG,VA,900099.0
EIN-56-1303340,SENIOR ACTIVITIES & SERVICES INC,MATTHEWS,NC,713940.0
EIN-56-1308940,EASTERN WAKE EMS INC,WENDELL,NC,621910.0
EIN-56-1312621,HOSPICE OF STANLY COUNTY INC,ALBEMARLE,NC,623000.0
EIN-56-1314780,CBM MINISTRIES,RALEIGH,NC,900099.0
